01/08/2016 08:00:00.409,110985,01/08/2016 08:00:15.585,110975
01/08/2016 08:00:15.585,110975,01/08/2016 08:00:35.370,110985
01/08/2016 08:00:35.370,110985,01/08/2016 08:03:36.493,110995
01/08/2016 08:03:36.493,110995,01/08/2016 08:04:13.230,110985
01/08/2016 08:04:13.230,110985,01/08/2016 08:04:43.431,110975
01/08/2016 08:04:43.431,110975,01/08/2016 08:05:05.985,110985
01/08/2016 08:05:05.985,110985,01/08/2016 08:06:57.644,110975
01/08/2016 08:06:57.644,110975,01/08/2016 08:08:51.106,110965
01/08/2016 08:08:51.106,110965,01/08/2016 08:09:29.470,110955
01/08/2016 08:09:29.470,110955,01/08/2016 08:09:33.115,110945
01/08/2016 08:09:33.115,110945,01/08/2016 08:10:39.322,110935
01/08/2016 08:10:39.322,110935,01/08/2016 08:13:03.176,110925
01/08/2016 08:13:03.176,110925,01/08/2016 08:13:20.440,110915
01/08/2016 08:13:20.440,110915,01/08/2016 08:13:32.821,110905
01/08/2016 08:13:32.821,110905,01/08/2016 08:15:41.158,110915
01/08/2016 08:15:41.158,110915,01/08/2016 08:15:59.322,110905
01/08/2016 08:15:59.322,110905,01/08/2016 08:16:49.280,110915
01/08/2016 08:16:49.280,110915,01/08/2016 08:17:08.886,110905
01/08/2016 08:17:08.886,110905,01/08/2016 08:18:20.913,110915
01/08/2016 08:18:20.913,110915,01/08/2016 08:18:44.418,110925
01/08/2016 08:18:44.418,110925,01/08/2016 08:19:59.832,110915
01/08/2016 08:19:59.832,110915,01/08/2016 08:20:40.045,110905
01/08/2016 08:20:40.045,110905,01/08/2016 08:22:16.493,110915
01/08/2016 08:22:16.493,110915,01/08/2016 08:22:22.954,110905
01/08/2016 08:22:22.954,110905,01/08/2016 08:23:03.774,110915
01/08/2016 08:23:03.774,110915,01/08/2016 08:23:28.173,110925
01/08/2016 08:23:28.173,110925,01/08/2016 08:25:30.222,110915
01/08/2016 08:25:30.222,110915,01/08/2016 08:26:45.660,110925
01/08/2016 08:26:45.660,110925,01/08/2016 08:28:12.732,110915
01/08/2016 08:28:12.732,110915,01/08/2016 08:29:02.691,110925
01/08/2016 08:29:02.691,110925,01/08/2016 08:29:40.384,110935
01/08/2016 08:29:40.384,110935,01/08/2016 08:29:55.459,110945
01/08/2016 08:29:55.459,110945,01/08/2016 08:29:58.012,110935
01/08/2016 08:29:58.012,110935,01/08/2016 08:30:00.726,110945
01/08/2016 08:30:00.726,110945,01/08/2016 08:30:00.777,110955
01/08/2016 08:30:00.777,110955,01/08/2016 08:30:00.777,110965
01/08/2016 08:30:00.777,110965,01/08/2016 08:30:00.777,110975
01/08/2016 08:30:00.777,110975,01/08/2016 08:30:01.885,110985
01/08/2016 08:30:01.885,110985,01/08/2016 08:30:01.936,110995
01/08/2016 08:30:01.936,110995,01/08/2016 08:30:01.936,111005
01/08/2016 08:30:01.936,111005,01/08/2016 08:30:01.936,111015
01/08/2016 08:30:01.936,111015,01/08/2016 08:30:02.967,111025
01/08/2016 08:30:02.967,111025,01/08/2016 08:30:05.625,111035
01/08/2016 08:30:05.625,111035,01/08/2016 08:30:06.752,111025
01/08/2016 08:30:06.752,111025,01/08/2016 08:30:08.158,111035
01/08/2016 08:30:08.158,111035,01/08/2016 08:30:08.769,111045
01/08/2016 08:30:08.769,111045,01/08/2016 08:30:09.053,111055
01/08/2016 08:30:09.053,111055,01/08/2016 08:30:09.104,111065
01/08/2016 08:30:09.104,111065,01/08/2016 08:30:13.722,111075
01/08/2016 08:30:13.722,111075,01/08/2016 08:30:13.945,111085
01/08/2016 08:30:13.945,111085,01/08/2016 08:30:13.945,111095
01/08/2016 08:30:13.945,111095,01/08/2016 08:30:15.498,111105
01/08/2016 08:30:15.498,111105,01/08/2016 08:30:16.051,111095
01/08/2016 08:30:16.051,111095,01/08/2016 08:30:16.051,111085
01/08/2016 08:30:16.051,111085,01/08/2016 08:30:17.179,111095
01/08/2016 08:30:17.179,111095,01/08/2016 08:30:17.674,111105
01/08/2016 08:30:17.674,111105,01/08/2016 08:30:18.669,111095
01/08/2016 08:30:18.669,111095,01/08/2016 08:30:24.255,111085
01/08/2016 08:30:24.255,111085,01/08/2016 08:30:24.989,111075
01/08/2016 08:30:24.989,111075,01/08/2016 08:30:27.314,111085
01/08/2016 08:30:27.314,111085,01/08/2016 08:30:30.899,111095
01/08/2016 08:30:30.899,111095,01/08/2016 08:30:50.000,111085
01/08/2016 08:30:50.000,111085,01/08/2016 08:30:50.742,111075
01/08/2016 08:30:50.742,111075,01/08/2016 08:31:00.106,111085
01/08/2016 08:31:00.106,111085,01/08/2016 08:31:03.047,111095
01/08/2016 08:31:03.047,111095,01/08/2016 08:31:06.882,111105
01/08/2016 08:31:06.882,111105,01/08/2016 08:31:08.342,111115
01/08/2016 08:31:08.342,111115,01/08/2016 08:31:17.149,111125
01/08/2016 08:31:17.149,111125,01/08/2016 08:31:19.543,111135
01/08/2016 08:31:19.543,111135,01/08/2016 08:31:22.078,111125
01/08/2016 08:31:22.078,111125,01/08/2016 08:31:22.383,111115
01/08/2016 08:31:22.383,111115,01/08/2016 08:31:40.825,111125
01/08/2016 08:31:40.825,111125,01/08/2016 08:31:52.489,111115
01/08/2016 08:31:52.489,111115,01/08/2016 08:32:10.905,111105
01/08/2016 08:32:10.905,111105,01/08/2016 08:32:15.179,111095
01/08/2016 08:32:15.179,111095,01/08/2016 08:32:17.795,111085
01/08/2016 08:32:17.795,111085,01/08/2016 08:32:34.529,111095
01/08/2016 08:32:34.529,111095,01/08/2016 08:32:40.105,111085
01/08/2016 08:32:40.105,111085,01/08/2016 08:33:01.753,111095
01/08/2016 08:33:01.753,111095,01/08/2016 08:33:07.305,111105
01/08/2016 08:33:07.305,111105,01/08/2016 08:33:07.461,111115
01/08/2016 08:33:07.461,111115,01/08/2016 08:33:11.277,111105
01/08/2016 08:33:11.277,111105,01/08/2016 08:33:29.451,111095
01/08/2016 08:33:29.451,111095,01/08/2016 08:33:43.438,111105
01/08/2016 08:33:43.438,111105,01/08/2016 08:33:54.759,111095
01/08/2016 08:33:54.759,111095,01/08/2016 08:34:03.147,111085
01/08/2016 08:34:03.147,111085,01/08/2016 08:34:07.741,111075
01/08/2016 08:34:07.741,111075,01/08/2016 08:34:18.478,111085
01/08/2016 08:34:18.478,111085,01/08/2016 08:34:22.476,111095
01/08/2016 08:34:22.476,111095,01/08/2016 08:34:25.854,111085
01/08/2016 08:34:25.854,111085,01/08/2016 08:34:44.061,111095
01/08/2016 08:34:44.061,111095,01/08/2016 08:34:55.786,111105
01/08/2016 08:34:55.786,111105,01/08/2016 08:34:57.051,111115
01/08/2016 08:34:57.051,111115,01/08/2016 08:35:02.777,111105
01/08/2016 08:35:02.777,111105,01/08/2016 08:35:13.391,111095
01/08/2016 08:35:13.391,111095,01/08/2016 08:35:34.556,111085
01/08/2016 08:35:34.556,111085,01/08/2016 08:35:38.843,111075
01/08/2016 08:35:38.843,111075,01/08/2016 08:36:19.092,111085
01/08/2016 08:36:19.092,111085,01/08/2016 08:36:38.514,111095
01/08/2016 08:36:38.514,111095,01/08/2016 08:36:48.780,111105
01/08/2016 08:36:48.780,111105,01/08/2016 08:37:06.388,111115
01/08/2016 08:37:06.388,111115,01/08/2016 08:37:20.342,111105
01/08/2016 08:37:20.342,111105,01/08/2016 08:37:23.240,111095
01/08/2016 08:37:23.240,111095,01/08/2016 08:37:25.951,111105
01/08/2016 08:37:25.951,111105,01/08/2016 08:37:31.048,111095
01/08/2016 08:37:31.048,111095,01/08/2016 08:38:17.786,111085
01/08/2016 08:38:17.786,111085,01/08/2016 08:38:28.857,111095
01/08/2016 08:38:28.857,111095,01/08/2016 08:38:46.851,111105
01/08/2016 08:38:46.851,111105,01/08/2016 08:38:47.054,111115
01/08/2016 08:38:47.054,111115,01/08/2016 08:39:33.627,111105
01/08/2016 08:39:33.627,111105,01/08/2016 08:39:56.009,111095
01/08/2016 08:39:56.009,111095,01/08/2016 08:40:51.808,111085
01/08/2016 08:40:51.808,111085,01/08/2016 08:42:05.667,111075
01/08/2016 08:42:05.667,111075,01/08/2016 08:42:09.177,111065
01/08/2016 08:42:09.177,111065,01/08/2016 08:42:12.978,111055
01/08/2016 08:42:12.978,111055,01/08/2016 08:43:40.168,111065
01/08/2016 08:43:40.168,111065,01/08/2016 08:45:44.758,111055
01/08/2016 08:45:44.758,111055,01/08/2016 08:46:06.217,111065
01/08/2016 08:46:06.217,111065,01/08/2016 08:46:10.719,111075
01/08/2016 08:46:10.719,111075,01/08/2016 08:46:22.277,111065
01/08/2016 08:46:22.277,111065,01/08/2016 08:46:34.323,111075
01/08/2016 08:46:34.323,111075,01/08/2016 08:46:51.453,111085
01/08/2016 08:46:51.453,111085,01/08/2016 08:47:28.379,111095
01/08/2016 08:47:28.379,111095,01/08/2016 08:47:38.067,111085
01/08/2016 08:47:38.067,111085,01/08/2016 08:47:39.552,111075
01/08/2016 08:47:39.552,111075,01/08/2016 08:47:54.549,111085
01/08/2016 08:47:54.549,111085,01/08/2016 08:48:06.581,111075
01/08/2016 08:48:06.581,111075,01/08/2016 08:49:33.296,111065
01/08/2016 08:49:33.296,111065,01/08/2016 08:49:39.192,111055
01/08/2016 08:49:39.192,111055,01/08/2016 08:50:14.560,111045
01/08/2016 08:50:14.560,111045,01/08/2016 08:50:16.597,111035
01/08/2016 08:50:16.597,111035,01/08/2016 08:50:50.475,111025
01/08/2016 08:50:50.475,111025,01/08/2016 08:51:01.945,111015
01/08/2016 08:51:01.945,111015,01/08/2016 08:52:01.018,111005
01/08/2016 08:52:01.018,111005,01/08/2016 08:53:02.190,111015
01/08/2016 08:53:02.190,111015,01/08/2016 08:54:26.451,111005
01/08/2016 08:54:26.451,111005,01/08/2016 08:55:57.752,111015
01/08/2016 08:55:57.752,111015,01/08/2016 08:57:42.855,111005
01/08/2016 08:57:42.855,111005,01/08/2016 08:58:38.855,110995
01/08/2016 08:58:38.855,110995,01/08/2016 08:58:41.861,110985
01/08/2016 08:58:41.861,110985,01/08/2016 08:58:45.869,110975
01/08/2016 08:58:45.869,110975,01/08/2016 08:58:47.600,110965
