01/04/2016 08:00:00.062,111982,01/04/2016 08:00:48.436,111992
01/04/2016 08:00:48.436,111992,01/04/2016 08:01:01.089,111982
01/04/2016 08:01:01.089,111982,01/04/2016 08:02:55.615,111992
01/04/2016 08:02:55.615,111992,01/04/2016 08:04:14.785,112002
01/04/2016 08:04:14.785,112002,01/04/2016 08:05:28.380,111992
01/04/2016 08:05:28.380,111992,01/04/2016 08:06:45.013,111982
01/04/2016 08:06:45.013,111982,01/04/2016 08:10:12.220,111972
01/04/2016 08:10:12.220,111972,01/04/2016 08:11:41.394,111962
01/04/2016 08:11:41.394,111962,01/04/2016 08:14:21.859,111952
01/04/2016 08:14:21.859,111952,01/04/2016 08:14:53.096,111942
01/04/2016 08:14:53.096,111942,01/04/2016 08:15:25.104,111932
01/04/2016 08:15:25.104,111932,01/04/2016 08:17:16.611,111922
01/04/2016 08:17:16.611,111922,01/04/2016 08:19:14.241,111932
01/04/2016 08:19:14.241,111932,01/04/2016 08:19:59.990,111942
01/04/2016 08:19:59.990,111942,01/04/2016 08:22:57.393,111952
01/04/2016 08:22:57.393,111952,01/04/2016 08:29:07.906,111962
01/04/2016 08:29:07.906,111962,01/04/2016 08:30:38.536,111952
01/04/2016 08:30:38.536,111952,01/04/2016 08:31:01.833,111962
01/04/2016 08:31:01.833,111962,01/04/2016 08:31:49.998,111972
01/04/2016 08:31:49.998,111972,01/04/2016 08:33:26.972,111962
01/04/2016 08:33:26.972,111962,01/04/2016 08:34:02.522,111972
01/04/2016 08:34:02.522,111972,01/04/2016 08:35:32.713,111962
01/04/2016 08:35:32.713,111962,01/04/2016 08:35:44.792,111972
01/04/2016 08:35:44.792,111972,01/04/2016 08:36:04.632,111982
01/04/2016 08:36:04.632,111982,01/04/2016 08:36:07.905,111992
01/04/2016 08:36:07.905,111992,01/04/2016 08:38:17.637,112002
01/04/2016 08:38:17.637,112002,01/04/2016 08:38:35.102,112012
01/04/2016 08:38:35.102,112012,01/04/2016 08:38:35.102,112022
01/04/2016 08:38:35.102,112022,01/04/2016 08:38:35.302,112032
01/04/2016 08:38:35.302,112032,01/04/2016 08:38:59.133,112022
01/04/2016 08:38:59.133,112022,01/04/2016 08:39:01.682,112012
01/04/2016 08:39:01.682,112012,01/04/2016 08:39:47.510,112002
01/04/2016 08:39:47.510,112002,01/04/2016 08:39:58.712,111992
01/04/2016 08:39:58.712,111992,01/04/2016 08:40:38.113,112002
01/04/2016 08:40:38.113,112002,01/04/2016 08:45:33.865,111992
01/04/2016 08:45:33.865,111992,01/04/2016 08:45:36.929,111982
01/04/2016 08:45:36.929,111982,01/04/2016 08:46:07.790,111972
01/04/2016 08:46:07.790,111972,01/04/2016 08:50:08.523,111982
01/04/2016 08:50:08.523,111982,01/04/2016 08:57:55.116,111992
01/04/2016 08:57:55.116,111992,01/04/2016 08:58:33.762,111982
01/04/2016 08:58:33.762,111982,01/04/2016 09:00:43.053,111992
01/04/2016 09:00:43.053,111992,01/04/2016 09:00:57.368,111982
01/04/2016 09:00:57.368,111982,01/04/2016 09:01:45.319,111992
01/04/2016 09:01:45.319,111992,01/04/2016 09:01:49.268,112002
01/04/2016 09:01:49.268,112002,01/04/2016 09:02:07.678,111992
01/04/2016 09:02:07.678,111992,01/04/2016 09:05:39.949,111982
01/04/2016 09:05:39.949,111982,01/04/2016 09:06:18.643,111972
01/04/2016 09:06:18.643,111972,01/04/2016 09:07:04.656,111962
01/04/2016 09:07:04.656,111962,01/04/2016 09:07:32.489,111972
01/04/2016 09:07:32.489,111972,01/04/2016 09:10:14.291,111962
01/04/2016 09:10:14.291,111962,01/04/2016 09:13:02.882,111952
01/04/2016 09:13:02.882,111952,01/04/2016 09:17:23.691,111962
01/04/2016 09:17:23.691,111962,01/04/2016 09:17:33.620,111972
01/04/2016 09:17:33.620,111972,01/04/2016 09:17:49.025,111962
01/04/2016 09:17:49.025,111962,01/04/2016 09:22:15.972,111952
01/04/2016 09:22:15.972,111952,01/04/2016 09:22:49.150,111942
01/04/2016 09:22:49.150,111942,01/04/2016 09:26:26.104,111932
01/04/2016 09:26:26.104,111932,01/04/2016 09:28:17.714,111942
01/04/2016 09:28:17.714,111942,01/04/2016 09:30:51.674,111952
01/04/2016 09:30:51.674,111952,01/04/2016 09:34:37.891,111942
01/04/2016 09:34:37.891,111942,01/04/2016 09:34:42.722,111932
01/04/2016 09:34:42.722,111932,01/04/2016 09:36:21.637,111922
01/04/2016 09:36:21.637,111922,01/04/2016 09:36:57.902,111912
01/04/2016 09:36:57.902,111912,01/04/2016 09:39:16.749,111902
01/04/2016 09:39:16.749,111902,01/04/2016 09:41:08.335,111892
01/04/2016 09:41:08.335,111892,01/04/2016 09:46:20.222,111882
