01/06/2016 08:00:05.040,1.11179,1.11182,01/06/2016 08:00:00.403,1.11167,01/06/2016 08:00:05.040,1.11177
01/06/2016 08:00:30.819,1.11153,1.11156,01/06/2016 08:00:05.040,1.11167,01/06/2016 08:00:30.819,1.11157
01/06/2016 08:01:01.607,1.11143,1.11146,01/06/2016 08:00:30.819,1.11157,01/06/2016 08:01:01.607,1.11147
01/06/2016 08:01:47.402,1.11135,1.11136,01/06/2016 08:01:01.607,1.11147,01/06/2016 08:01:47.402,1.11137
01/06/2016 08:02:11.900,1.11158,1.11160,01/06/2016 08:01:47.402,1.11147,01/06/2016 08:02:11.900,1.11157
01/06/2016 08:02:14.480,1.11165,1.11168,01/06/2016 08:02:11.900,1.11157,01/06/2016 08:02:14.480,1.11167
01/06/2016 08:03:25.853,1.11145,1.11146,01/06/2016 08:02:14.480,1.11157,01/06/2016 08:03:25.853,1.11147
01/06/2016 08:04:10.566,1.11168,1.11169,01/06/2016 08:03:25.853,1.11157,01/06/2016 08:04:10.566,1.11167
01/06/2016 08:04:14.896,1.11179,1.11181,01/06/2016 08:04:10.566,1.11167,01/06/2016 08:04:14.896,1.11177
01/06/2016 08:06:54.084,1.11186,1.11188,01/06/2016 08:04:14.896,1.11177,01/06/2016 08:06:54.084,1.11187
01/06/2016 08:09:52.818,1.11162,1.11163,01/06/2016 08:06:54.084,1.11177,01/06/2016 08:09:52.818,1.11167
01/06/2016 08:10:00.815,1.11155,1.11156,01/06/2016 08:09:52.818,1.11167,01/06/2016 08:10:00.815,1.11157
01/06/2016 08:11:45.951,1.11145,1.11146,01/06/2016 08:10:00.815,1.11157,01/06/2016 08:11:45.951,1.11147
01/06/2016 08:12:04.348,1.11135,1.11136,01/06/2016 08:11:45.951,1.11147,01/06/2016 08:12:04.348,1.11137
01/06/2016 08:13:00.976,1.11124,1.11125,01/06/2016 08:12:04.348,1.11137,01/06/2016 08:13:00.976,1.11127
01/06/2016 08:13:52.476,1.11146,1.11149,01/06/2016 08:13:00.976,1.11137,01/06/2016 08:13:52.476,1.11147
01/06/2016 08:14:04.795,1.11154,1.11158,01/06/2016 08:13:52.476,1.11147,01/06/2016 08:14:04.795,1.11157
01/06/2016 08:14:50.218,1.11161,1.11168,01/06/2016 08:14:04.795,1.11157,01/06/2016 08:14:50.218,1.11167
01/06/2016 08:15:00.989,1.11134,1.11139,01/06/2016 08:14:50.218,1.11157,01/06/2016 08:15:00.989,1.11147
