01/07/2016 08:01:31.976,1.11124,1.11127,01/07/2016 08:00:00.327,1.11135,01/07/2016 08:01:31.976,1.11125
01/07/2016 08:01:36.043,1.11114,1.11117,01/07/2016 08:01:31.976,1.11125,01/07/2016 08:01:36.043,1.11115
01/07/2016 08:01:44.025,1.11104,1.11106,01/07/2016 08:01:36.043,1.11115,01/07/2016 08:01:44.025,1.11105
01/07/2016 08:03:53.208,1.11094,1.11096,01/07/2016 08:01:44.025,1.11105,01/07/2016 08:03:53.208,1.11095
01/07/2016 08:07:47.275,1.11084,1.11086,01/07/2016 08:03:53.208,1.11095,01/07/2016 08:07:47.275,1.11085
01/07/2016 08:10:27.645,1.11074,1.11077,01/07/2016 08:07:47.275,1.11085,01/07/2016 08:10:27.645,1.11075
01/07/2016 08:15:02.990,1.11097,1.11098,01/07/2016 08:10:27.645,1.11085,01/07/2016 08:15:02.990,1.11095
01/07/2016 08:16:20.466,1.11070,1.11071,01/07/2016 08:15:02.990,1.11085,01/07/2016 08:16:20.466,1.11075
01/07/2016 08:22:48.267,1.11063,1.11066,01/07/2016 08:16:20.466,1.11075,01/07/2016 08:22:48.267,1.11065
01/07/2016 08:23:58.632,1.11086,1.11088,01/07/2016 08:22:48.267,1.11075,01/07/2016 08:23:58.632,1.11085
01/07/2016 08:25:01.542,1.11096,1.11098,01/07/2016 08:23:58.632,1.11085,01/07/2016 08:25:01.542,1.11095
01/07/2016 08:25:16.894,1.11106,1.11107,01/07/2016 08:25:01.542,1.11095,01/07/2016 08:25:16.894,1.11105
01/07/2016 08:26:39.623,1.11117,1.11119,01/07/2016 08:25:16.894,1.11105,01/07/2016 08:26:39.623,1.11115
01/07/2016 08:36:21.343,1.11126,1.11128,01/07/2016 08:26:39.623,1.11115,01/07/2016 08:36:21.343,1.11125
01/07/2016 08:43:42.737,1.11136,1.11137,01/07/2016 08:36:21.343,1.11125,01/07/2016 08:43:42.737,1.11135
01/07/2016 08:45:38.299,1.11147,1.11149,01/07/2016 08:43:42.737,1.11135,01/07/2016 08:45:38.299,1.11145
01/07/2016 08:46:00.573,1.11124,1.11126,01/07/2016 08:45:38.299,1.11135,01/07/2016 08:46:00.573,1.11125
01/07/2016 08:48:40.776,1.11146,1.11148,01/07/2016 08:46:00.573,1.11135,01/07/2016 08:48:40.776,1.11145
01/07/2016 08:49:58.006,1.11156,1.11157,01/07/2016 08:48:40.776,1.11145,01/07/2016 08:49:58.006,1.11155
01/07/2016 08:51:43.870,1.11166,1.11168,01/07/2016 08:49:58.006,1.11155,01/07/2016 08:51:43.870,1.11165
01/07/2016 08:57:32.485,1.11144,1.11146,01/07/2016 08:51:43.870,1.11155,01/07/2016 08:57:32.485,1.11145
01/07/2016 09:01:45.998,1.11134,1.11136,01/07/2016 08:57:32.485,1.11145,01/07/2016 09:01:45.998,1.11135
01/07/2016 09:02:23.677,1.11124,1.11127,01/07/2016 09:01:45.998,1.11135,01/07/2016 09:02:23.677,1.11125
01/07/2016 09:02:40.049,1.11114,1.11115,01/07/2016 09:02:23.677,1.11125,01/07/2016 09:02:40.049,1.11115
01/07/2016 09:05:43.216,1.11103,1.11105,01/07/2016 09:02:40.049,1.11115,01/07/2016 09:05:43.216,1.11105
01/07/2016 09:09:31.506,1.11093,1.11094,01/07/2016 09:05:43.216,1.11105,01/07/2016 09:09:31.506,1.11095
01/07/2016 09:09:41.409,1.11084,1.11087,01/07/2016 09:09:31.506,1.11095,01/07/2016 09:09:41.409,1.11085
01/07/2016 09:11:22.987,1.11106,1.11107,01/07/2016 09:09:41.409,1.11095,01/07/2016 09:11:22.987,1.11105
01/07/2016 09:11:51.220,1.11117,1.11118,01/07/2016 09:11:22.987,1.11105,01/07/2016 09:11:51.220,1.11115
01/07/2016 09:15:19.401,1.11094,1.11097,01/07/2016 09:11:51.220,1.11105,01/07/2016 09:15:19.401,1.11095
01/07/2016 09:15:56.983,1.11084,1.11085,01/07/2016 09:15:19.401,1.11095,01/07/2016 09:15:56.983,1.11085
01/07/2016 09:17:15.425,1.11074,1.11076,01/07/2016 09:15:56.983,1.11085,01/07/2016 09:17:15.425,1.11075
01/07/2016 09:17:37.631,1.11064,1.11065,01/07/2016 09:17:15.425,1.11075,01/07/2016 09:17:37.631,1.11065
01/07/2016 09:17:38.622,1.11053,1.11055,01/07/2016 09:17:37.631,1.11065,01/07/2016 09:17:38.622,1.11055
01/07/2016 09:19:21.648,1.11044,1.11045,01/07/2016 09:17:38.622,1.11055,01/07/2016 09:19:21.648,1.11045
