01/06/2016 08:00:05.040,1.11179,1.11182,01/06/2016 08:00:00.403,1.11166,01/06/2016 08:00:05.040,1.11176
01/06/2016 08:00:30.819,1.11153,1.11156,01/06/2016 08:00:05.040,1.11166,01/06/2016 08:00:30.819,1.11156
01/06/2016 08:01:01.607,1.11143,1.11146,01/06/2016 08:00:30.819,1.11156,01/06/2016 08:01:01.607,1.11146
01/06/2016 08:01:08.335,1.11135,1.11138,01/06/2016 08:01:01.607,1.11146,01/06/2016 08:01:08.335,1.11136
01/06/2016 08:02:11.900,1.11158,1.11160,01/06/2016 08:01:08.335,1.11146,01/06/2016 08:02:11.900,1.11156
01/06/2016 08:02:17.728,1.11167,1.11168,01/06/2016 08:02:11.900,1.11156,01/06/2016 08:02:17.728,1.11166
01/06/2016 08:03:25.853,1.11145,1.11146,01/06/2016 08:02:17.728,1.11156,01/06/2016 08:03:25.853,1.11146
01/06/2016 08:04:10.566,1.11168,1.11169,01/06/2016 08:03:25.853,1.11156,01/06/2016 08:04:10.566,1.11166
01/06/2016 08:04:14.896,1.11179,1.11181,01/06/2016 08:04:10.566,1.11166,01/06/2016 08:04:14.896,1.11176
01/06/2016 08:06:54.186,1.11187,1.11188,01/06/2016 08:04:14.896,1.11176,01/06/2016 08:06:54.186,1.11186
01/06/2016 08:07:04.378,1.11165,1.11167,01/06/2016 08:06:54.186,1.11176,01/06/2016 08:07:04.378,1.11166
01/06/2016 08:08:12.699,1.11188,1.11191,01/06/2016 08:07:04.378,1.11176,01/06/2016 08:08:12.699,1.11186
01/06/2016 08:09:48.739,1.11164,1.11167,01/06/2016 08:08:12.699,1.11176,01/06/2016 08:09:48.739,1.11166
01/06/2016 08:09:54.142,1.11155,1.11157,01/06/2016 08:09:48.739,1.11166,01/06/2016 08:09:54.142,1.11156
01/06/2016 08:11:40.749,1.11145,1.11148,01/06/2016 08:09:54.142,1.11156,01/06/2016 08:11:40.749,1.11146
01/06/2016 08:12:03.459,1.11135,1.11137,01/06/2016 08:11:40.749,1.11146,01/06/2016 08:12:03.459,1.11136
01/06/2016 08:13:00.281,1.11125,1.11127,01/06/2016 08:12:03.459,1.11136,01/06/2016 08:13:00.281,1.11126
01/06/2016 08:13:52.528,1.11148,1.11151,01/06/2016 08:13:00.281,1.11136,01/06/2016 08:13:52.528,1.11146
01/06/2016 08:14:21.706,1.11158,1.11159,01/06/2016 08:13:52.528,1.11146,01/06/2016 08:14:21.706,1.11156
01/06/2016 08:14:51.034,1.11167,1.11169,01/06/2016 08:14:21.706,1.11156,01/06/2016 08:14:51.034,1.11166
