01/05/2016 08:00:09.553,1.11757,1.11760,01/05/2016 08:00:00.092,1.11749,01/05/2016 08:00:09.553,1.11759
01/05/2016 08:00:56.374,1.11767,1.11770,01/05/2016 08:00:09.553,1.11759,01/05/2016 08:00:56.374,1.11769
01/05/2016 08:03:17.569,1.11745,1.11748,01/05/2016 08:00:56.374,1.11759,01/05/2016 08:03:17.569,1.11749
01/05/2016 08:04:10.826,1.11737,1.11738,01/05/2016 08:03:17.569,1.11749,01/05/2016 08:04:10.826,1.11739
01/05/2016 08:05:01.814,1.11726,1.11728,01/05/2016 08:04:10.826,1.11739,01/05/2016 08:05:01.814,1.11729
01/05/2016 08:05:19.482,1.11717,1.11718,01/05/2016 08:05:01.814,1.11729,01/05/2016 08:05:19.482,1.11719
01/05/2016 08:06:10.053,1.11738,1.11740,01/05/2016 08:05:19.482,1.11729,01/05/2016 08:06:10.053,1.11739
01/05/2016 08:08:03.604,1.11747,1.11750,01/05/2016 08:06:10.053,1.11739,01/05/2016 08:08:03.604,1.11749
01/05/2016 08:11:04.913,1.11722,1.11723,01/05/2016 08:08:03.604,1.11739,01/05/2016 08:11:04.913,1.11729
01/05/2016 08:11:07.196,1.11717,1.11718,01/05/2016 08:11:04.913,1.11729,01/05/2016 08:11:07.196,1.11719
01/05/2016 08:11:16.442,1.11706,1.11708,01/05/2016 08:11:07.196,1.11719,01/05/2016 08:11:16.442,1.11709
01/05/2016 08:13:19.080,1.11728,1.11730,01/05/2016 08:11:16.442,1.11719,01/05/2016 08:13:19.080,1.11729
01/05/2016 08:15:08.662,1.11706,1.11708,01/05/2016 08:13:19.080,1.11719,01/05/2016 08:15:08.662,1.11709
01/05/2016 08:15:37.400,1.11697,1.11698,01/05/2016 08:15:08.662,1.11709,01/05/2016 08:15:37.400,1.11699
01/05/2016 08:16:12.533,1.11686,1.11688,01/05/2016 08:15:37.400,1.11699,01/05/2016 08:16:12.533,1.11689
01/05/2016 08:19:53.138,1.11708,1.11710,01/05/2016 08:16:12.533,1.11699,01/05/2016 08:19:53.138,1.11709
01/05/2016 08:20:08.692,1.11718,1.11720,01/05/2016 08:19:53.138,1.11709,01/05/2016 08:20:08.692,1.11719
01/05/2016 08:20:29.260,1.11729,1.11730,01/05/2016 08:20:08.692,1.11719,01/05/2016 08:20:29.260,1.11729
01/05/2016 08:20:55.480,1.11738,1.11740,01/05/2016 08:20:29.260,1.11729,01/05/2016 08:20:55.480,1.11739
01/05/2016 08:22:04.932,1.11747,1.11750,01/05/2016 08:20:55.480,1.11739,01/05/2016 08:22:04.932,1.11749
01/05/2016 08:30:47.791,1.11726,1.11728,01/05/2016 08:22:04.932,1.11739,01/05/2016 08:30:47.791,1.11729
01/05/2016 08:30:59.299,1.11715,1.11716,01/05/2016 08:30:47.791,1.11729,01/05/2016 08:30:59.299,1.11719
01/05/2016 08:31:27.016,1.11705,1.11707,01/05/2016 08:30:59.299,1.11719,01/05/2016 08:31:27.016,1.11709
01/05/2016 08:31:40.201,1.11694,1.11697,01/05/2016 08:31:27.016,1.11709,01/05/2016 08:31:40.201,1.11699
01/05/2016 08:32:12.504,1.11716,1.11720,01/05/2016 08:31:40.201,1.11709,01/05/2016 08:32:12.504,1.11719
01/05/2016 08:32:55.387,1.11697,1.11698,01/05/2016 08:32:12.504,1.11709,01/05/2016 08:32:55.387,1.11699
