01/08/2016 08:00:15.585,1.10974,1.10975,01/08/2016 08:00:00.409,1.10986,01/08/2016 08:00:15.585,1.10976
01/08/2016 08:03:36.493,1.10995,1.10998,01/08/2016 08:00:15.585,1.10986,01/08/2016 08:03:36.493,1.10996
01/08/2016 08:04:52.686,1.10974,1.10975,01/08/2016 08:03:36.493,1.10986,01/08/2016 08:04:52.686,1.10976
01/08/2016 08:08:51.106,1.10964,1.10965,01/08/2016 08:04:52.686,1.10976,01/08/2016 08:08:51.106,1.10966
01/08/2016 08:09:29.470,1.10952,1.10953,01/08/2016 08:08:51.106,1.10966,01/08/2016 08:09:29.470,1.10956
01/08/2016 08:09:33.115,1.10943,1.10944,01/08/2016 08:09:29.470,1.10956,01/08/2016 08:09:33.115,1.10946
01/08/2016 08:10:39.322,1.10933,1.10934,01/08/2016 08:09:33.115,1.10946,01/08/2016 08:10:39.322,1.10936
01/08/2016 08:13:03.176,1.10922,1.10924,01/08/2016 08:10:39.322,1.10936,01/08/2016 08:13:03.176,1.10926
01/08/2016 08:13:20.440,1.10913,1.10915,01/08/2016 08:13:03.176,1.10926,01/08/2016 08:13:20.440,1.10916
01/08/2016 08:13:32.821,1.10902,1.10903,01/08/2016 08:13:20.440,1.10916,01/08/2016 08:13:32.821,1.10906
01/08/2016 08:18:44.418,1.10925,1.10927,01/08/2016 08:13:32.821,1.10916,01/08/2016 08:18:44.418,1.10926
01/08/2016 08:20:40.045,1.10903,1.10905,01/08/2016 08:18:44.418,1.10916,01/08/2016 08:20:40.045,1.10906
01/08/2016 08:23:28.173,1.10925,1.10927,01/08/2016 08:20:40.045,1.10916,01/08/2016 08:23:28.173,1.10926
01/08/2016 08:29:40.384,1.10934,1.10941,01/08/2016 08:23:28.173,1.10926,01/08/2016 08:29:40.384,1.10936
01/08/2016 08:29:51.063,1.10938,1.10947,01/08/2016 08:29:40.384,1.10936,01/08/2016 08:29:51.063,1.10946
01/08/2016 08:29:56.787,1.10950,1.10957,01/08/2016 08:29:51.063,1.10946,01/08/2016 08:29:56.787,1.10956
01/08/2016 08:30:00.777,1.10976,1.10978,01/08/2016 08:29:56.787,1.10956,01/08/2016 08:30:00.777,1.10966
01/08/2016 08:30:00.777,1.10976,1.10978,01/08/2016 08:30:00.777,1.10966,01/08/2016 08:30:00.777,1.10976
01/08/2016 08:30:01.885,1.10975,1.10997,01/08/2016 08:30:00.777,1.10976,01/08/2016 08:30:01.885,1.10986
01/08/2016 08:30:01.885,1.10975,1.10997,01/08/2016 08:30:01.885,1.10986,01/08/2016 08:30:01.885,1.10996
01/08/2016 08:30:01.936,1.11010,1.11026,01/08/2016 08:30:01.885,1.10996,01/08/2016 08:30:01.936,1.11006
01/08/2016 08:30:01.936,1.11010,1.11026,01/08/2016 08:30:01.936,1.11006,01/08/2016 08:30:01.936,1.11016
01/08/2016 08:30:02.154,1.11011,1.11030,01/08/2016 08:30:01.936,1.11016,01/08/2016 08:30:02.154,1.11026
01/08/2016 08:30:05.625,1.11034,1.11040,01/08/2016 08:30:02.154,1.11026,01/08/2016 08:30:05.625,1.11036
01/08/2016 08:30:08.769,1.11047,1.11051,01/08/2016 08:30:05.625,1.11036,01/08/2016 08:30:08.769,1.11046
01/08/2016 08:30:08.929,1.11050,1.11057,01/08/2016 08:30:08.769,1.11046,01/08/2016 08:30:08.929,1.11056
01/08/2016 08:30:09.104,1.11062,1.11070,01/08/2016 08:30:08.929,1.11056,01/08/2016 08:30:09.104,1.11066
01/08/2016 08:30:10.153,1.11071,1.11078,01/08/2016 08:30:09.104,1.11066,01/08/2016 08:30:10.153,1.11076
01/08/2016 08:30:13.945,1.11096,1.11098,01/08/2016 08:30:10.153,1.11076,01/08/2016 08:30:13.945,1.11086
01/08/2016 08:30:13.945,1.11096,1.11098,01/08/2016 08:30:13.945,1.11086,01/08/2016 08:30:13.945,1.11096
01/08/2016 08:30:15.498,1.11105,1.11108,01/08/2016 08:30:13.945,1.11096,01/08/2016 08:30:15.498,1.11106
01/08/2016 08:30:16.051,1.11081,1.11085,01/08/2016 08:30:15.498,1.11096,01/08/2016 08:30:16.051,1.11086
01/08/2016 08:30:17.585,1.11103,1.11108,01/08/2016 08:30:16.051,1.11096,01/08/2016 08:30:17.585,1.11106
01/08/2016 08:30:24.255,1.11084,1.11085,01/08/2016 08:30:17.585,1.11096,01/08/2016 08:30:24.255,1.11086
01/08/2016 08:30:24.989,1.11071,1.11074,01/08/2016 08:30:24.255,1.11086,01/08/2016 08:30:24.989,1.11076
01/08/2016 08:30:30.899,1.11094,1.11098,01/08/2016 08:30:24.989,1.11086,01/08/2016 08:30:30.899,1.11096
01/08/2016 08:30:50.742,1.11071,1.11072,01/08/2016 08:30:30.899,1.11086,01/08/2016 08:30:50.742,1.11076
01/08/2016 08:31:02.946,1.11094,1.11097,01/08/2016 08:30:50.742,1.11086,01/08/2016 08:31:02.946,1.11096
01/08/2016 08:31:06.780,1.11103,1.11107,01/08/2016 08:31:02.946,1.11096,01/08/2016 08:31:06.780,1.11106
01/08/2016 08:31:08.342,1.11118,1.11120,01/08/2016 08:31:06.780,1.11106,01/08/2016 08:31:08.342,1.11116
01/08/2016 08:31:11.921,1.11123,1.11127,01/08/2016 08:31:08.342,1.11116,01/08/2016 08:31:11.921,1.11126
01/08/2016 08:31:19.543,1.11136,1.11139,01/08/2016 08:31:11.921,1.11126,01/08/2016 08:31:19.543,1.11136
01/08/2016 08:31:22.981,1.11112,1.11115,01/08/2016 08:31:19.543,1.11126,01/08/2016 08:31:22.981,1.11116
01/08/2016 08:32:13.900,1.11101,1.11104,01/08/2016 08:31:22.981,1.11116,01/08/2016 08:32:13.900,1.11106
01/08/2016 08:32:16.094,1.11091,1.11095,01/08/2016 08:32:13.900,1.11106,01/08/2016 08:32:16.094,1.11096
01/08/2016 08:32:18.302,1.11084,1.11085,01/08/2016 08:32:16.094,1.11096,01/08/2016 08:32:18.302,1.11086
01/08/2016 08:33:07.305,1.11105,1.11107,01/08/2016 08:32:18.302,1.11096,01/08/2016 08:33:07.305,1.11106
01/08/2016 08:33:07.461,1.11115,1.11118,01/08/2016 08:33:07.305,1.11106,01/08/2016 08:33:07.461,1.11116
01/08/2016 08:33:29.451,1.11094,1.11095,01/08/2016 08:33:07.461,1.11106,01/08/2016 08:33:29.451,1.11096
01/08/2016 08:34:03.249,1.11081,1.11083,01/08/2016 08:33:29.451,1.11096,01/08/2016 08:34:03.249,1.11086
01/08/2016 08:34:07.741,1.11072,1.11074,01/08/2016 08:34:03.249,1.11086,01/08/2016 08:34:07.741,1.11076
01/08/2016 08:34:22.476,1.11096,1.11097,01/08/2016 08:34:07.741,1.11086,01/08/2016 08:34:22.476,1.11096
01/08/2016 08:34:55.786,1.11104,1.11108,01/08/2016 08:34:22.476,1.11096,01/08/2016 08:34:55.786,1.11106
01/08/2016 08:34:57.051,1.11116,1.11117,01/08/2016 08:34:55.786,1.11106,01/08/2016 08:34:57.051,1.11116
01/08/2016 08:35:13.594,1.11093,1.11095,01/08/2016 08:34:57.051,1.11106,01/08/2016 08:35:13.594,1.11096
01/08/2016 08:35:35.664,1.11082,1.11084,01/08/2016 08:35:13.594,1.11096,01/08/2016 08:35:35.664,1.11086
01/08/2016 08:35:38.843,1.11073,1.11075,01/08/2016 08:35:35.664,1.11086,01/08/2016 08:35:38.843,1.11076
