01/04/2016 08:00:00.062,1.11982,1.11983
01/04/2016 08:00:00.164,1.11984,1.11985
01/04/2016 08:00:00.576,1.11986,1.11988
01/04/2016 08:00:00.678,1.11987,1.11988
01/04/2016 08:00:00.779,1.11987,1.11989
01/04/2016 08:00:01.083,1.11987,1.11988
01/04/2016 08:00:01.337,1.11987,1.11989
01/04/2016 08:00:06.658,1.11987,1.11990
01/04/2016 08:00:06.760,1.11990,1.11992
01/04/2016 08:00:06.861,1.11991,1.11993
01/04/2016 08:00:06.963,1.11991,1.11994
01/04/2016 08:00:07.702,1.11990,1.11994
01/04/2016 08:00:08.263,1.11991,1.11994
01/04/2016 08:00:08.762,1.11990,1.11994
01/04/2016 08:00:09.504,1.11990,1.11993
01/04/2016 08:00:09.623,1.11991,1.11993
01/04/2016 08:00:15.080,1.11991,1.11994
01/04/2016 08:00:15.181,1.11990,1.11994
01/04/2016 08:00:15.435,1.11991,1.11994
01/04/2016 08:00:16.482,1.11990,1.11994
01/04/2016 08:00:17.153,1.11990,1.11993
01/04/2016 08:00:17.254,1.11989,1.11991
01/04/2016 08:00:17.356,1.11990,1.11992
01/04/2016 08:00:17.457,1.11991,1.11993
01/04/2016 08:00:17.912,1.11992,1.11993
01/04/2016 08:00:18.064,1.11991,1.11993
01/04/2016 08:00:18.652,1.11991,1.11992
01/04/2016 08:00:36.721,1.11991,1.11993
01/04/2016 08:00:48.436,1.11993,1.11995
01/04/2016 08:00:48.538,1.11995,1.11996
01/04/2016 08:00:48.639,1.11995,1.11997
01/04/2016 08:00:48.842,1.11996,1.11998
01/04/2016 08:00:49.264,1.11997,1.11998
01/04/2016 08:00:49.365,1.11996,1.11999
01/04/2016 08:00:49.874,1.11996,1.11998
01/04/2016 08:00:52.055,1.11994,1.11995
01/04/2016 08:00:52.156,1.11992,1.11994
01/04/2016 08:00:52.257,1.11991,1.11993
01/04/2016 08:00:53.715,1.11991,1.11992
01/04/2016 08:00:53.817,1.11990,1.11991
01/04/2016 08:00:53.919,1.11989,1.11991
01/04/2016 08:00:53.970,1.11988,1.11989
01/04/2016 08:00:54.072,1.11987,1.11989
01/04/2016 08:00:55.024,1.11986,1.11988
01/04/2016 08:00:55.128,1.11987,1.11988
